task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
5156	57/48fd99	6404099	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:28:47.484	1m 3s	1s	95.8%	114.3 MB	219.7 MB	304 MB	8 MB
5157	11/ab9a70	6404101	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:28:49.483	1m 1s	1s	95.4%	3.1 MB	5.5 MB	293.6 MB	1.7 MB
5153	70/2a6c33	6404100	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:28:48.483	1m 2s	2s	97.2%	117.4 MB	224.7 MB	336.5 MB	39.6 MB
5155	29/12b080	6404102	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:28:50.491	1m	1s	96.7%	116.5 MB	182.9 MB	302.3 MB	5.7 MB
5158	f0/a6c442	6404103	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:28:51.483	59.4s	2s	97.1%	118.9 MB	226.3 MB	303.3 MB	6 MB
5160	07/6244f7	6404104	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:28:52.483	58.4s	13s	98.0%	139.8 MB	249.5 MB	377.3 MB	59.7 MB
5159	f8/37f4d5	6404105	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:28:53.484	57.4s	22s	98.4%	145.2 MB	253.2 MB	435.7 MB	104.4 MB
5165	8a/595a44	6404109	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:28:57.484	53.4s	3s	96.4%	118.1 MB	224.9 MB	307.5 MB	9.3 MB
5163	09/ae9723	6404108	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:28:56.483	54.4s	2s	96.7%	118.1 MB	224.9 MB	300.3 MB	3.6 MB
5164	a2/7eacf1	6404107	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:28:55.482	55.4s	3s	95.8%	84.9 MB	191.3 MB	305.4 MB	7.9 MB
5161	5f/bc7a2d	6404106	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:28:54.483	56.4s	5s	96.5%	149.4 MB	260.1 MB	311.3 MB	9.8 MB
5162	d3/a63344	6404111	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:28:58.482	52.4s	3s	94.6%	118.7 MB	185.8 MB	308.6 MB	10.5 MB
5168	7d/7e9fc5	6404112	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:28:59.483	51.4s	2s	94.4%	56.7 MB	152.9 MB	301.4 MB	4.8 MB
5166	ac/b5ec11	6404113	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:00.483	50.4s	3s	96.6%	117.9 MB	224.9 MB	330.5 MB	32.6 MB
5171	a1/7c88f6	6404116	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:03.484	47.4s	2s	95.7%	118 MB	224.9 MB	306 MB	9.1 MB
5169	f3/323e8e	6404114	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:01.482	49.4s	9s	97.4%	130 MB	240.8 MB	350.7 MB	42 MB
5170	66/7cd3d0	6404115	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:02.483	48.4s	5s	97.0%	122.4 MB	232.8 MB	339.5 MB	38 MB
5174	08/25b5de	6404118	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:05.483	45.4s	4s	96.2%	118.9 MB	186 MB	349.5 MB	48.9 MB
5172	8b/9ea384	6404119	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:06.482	44.4s	2s	96.5%	113.6 MB	218.7 MB	298.4 MB	3.6 MB
5167	13/a4721c	6404117	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:04.483	46.4s	2s	96.9%	122.1 MB	232.8 MB	301.5 MB	4.8 MB
5177	9d/0bc1b4	6404120	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:07.483	43.4s	2s	95.1%	116.3 MB	221.4 MB	303.8 MB	7.7 MB
5176	32/bc9a1e	6404122	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:09.484	1m 41s	6s	96.1%	130.7 MB	239.9 MB	356.3 MB	52.5 MB
5175	1e/9227cb	6404121	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:08.482	1m 42s	1s	93.3%	56.1 MB	148.9 MB	296.2 MB	2.3 MB
5178	a4/57c23c	6404123	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:10.483	1m 40s	1s	88.7%	24.7 MB	108.9 MB	296.4 MB	2 MB
5179	3c/edda95	6404124	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:11.483	1m 39s	2s	96.0%	31.4 MB	74.3 MB	290.2 MB	289.4 KB
5181	da/1f37ce	6404125	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:12.483	1m 38s	2s	97.7%	117.4 MB	184.2 MB	305.2 MB	7.9 MB
5182	4c/e859a3	6404127	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:14.483	1m 36s	1s	97.1%	3.1 MB	5.5 MB	302.9 MB	6.7 MB
5180	ba/e1b439	6404126	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:13.483	1m 37s	3s	97.6%	127.4 MB	238.5 MB	314.3 MB	15.1 MB
5173	30/22b109	6404128	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:15.483	1m 35s	2s	93.8%	35.1 MB	122.6 MB	297.6 MB	2.9 MB
5183	49/824362	6404130	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:17.483	1m 33s	2s	95.4%	43.2 MB	134.2 MB	304.9 MB	8.4 MB
5184	95/f41a8d	6404129	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:16.483	1m 34s	14s	97.7%	137.3 MB	246.3 MB	459.5 MB	143.5 MB
5186	ad/2680cc	6404134	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:21.483	2m 29s	4s	98.1%	122.8 MB	233.5 MB	333.6 MB	32 MB
5189	ae/68eae6	6404133	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:20.482	2m 30s	1s	95.5%	116.2 MB	221.9 MB	302.8 MB	6.5 MB
5187	d4/fe81be	6404135	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:22.483	2m 28s	1s	97.4%	109.9 MB	173.9 MB	301.6 MB	5.9 MB
5192	b6/d8586d	6404137	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:24.483	2m 26s	2s	95.6%	3.2 MB	5.5 MB	295.6 MB	2.4 MB
5185	d0/c6de91	6404131	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:18.483	2m 32s	1s	95.8%	84.5 MB	192.1 MB	303.8 MB	7.4 MB
5191	e5/25ce0c	6404136	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:23.483	2m 27s	1s	95.9%	3.2 MB	5.5 MB	298.2 MB	3.4 MB
5188	64/b0e40b	6404132	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:19.496	2m 31s	2s	96.1%	122.3 MB	232.8 MB	311.7 MB	14.5 MB
5193	9d/5a49bd	6404138	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:25.483	2m 25s	1s	93.8%	42.9 MB	134 MB	303.7 MB	7.4 MB
5194	0d/d22092	6404139	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:26.483	2m 24s	1s	96.1%	3.1 MB	5.5 MB	296.9 MB	2.6 MB
5195	0e/2c94f5	6404140	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:27.483	2m 23s	1s	97.7%	3.1 MB	5.5 MB	303.6 MB	7.5 MB
5199	ba/998cb8	6404143	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:30.483	2m 20s	2s	97.4%	116.7 MB	183.1 MB	314.3 MB	17.6 MB
5190	9e/9f38ca	6404141	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:28.483	2m 22s	2s	97.7%	115.3 MB	182.5 MB	320 MB	22.6 MB
5198	26/ce7685	6404142	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:29.484	2m 21s	11s	98.2%	131.4 MB	242.2 MB	369.4 MB	56.8 MB
5197	57/4b5c01	6404144	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:31.483	2m 19s	2s	97.5%	116.5 MB	183.1 MB	314.2 MB	17.5 MB
5196	97/77efad	6404146	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:33.483	2m 17s	1s	94.6%	62.8 MB	160.1 MB	304 MB	7.7 MB
5200	a8/aaa566	6404145	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:32.484	2m 18s	2s	97.1%	112 MB	178.4 MB	317.8 MB	21.2 MB
5202	2b/7f7cb8	6404147	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:34.483	2m 16s	1s	95.6%	115.4 MB	220.3 MB	298.6 MB	2.5 MB
5205	07/206e0b	6404149	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:36.483	2m 14s	4s	97.0%	132.1 MB	240.9 MB	335 MB	34.3 MB
5203	a4/0cedf7	6404148	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:35.483	2m 15s	7s	97.7%	132.9 MB	241.7 MB	388.8 MB	85.5 MB
5207	1c/1c2b1d	6404150	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:37.483	2m 13s	1s	95.8%	112.9 MB	216.7 MB	298.2 MB	2.7 MB
5206	48/741731	6404151	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:38.483	2m 12s	3s	97.1%	121.7 MB	232.8 MB	339.8 MB	40.9 MB
5208	59/4d57d2	6404152	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:39.482	2m 11s	1s	96.0%	104.2 MB	164.7 MB	297.5 MB	2.8 MB
5201	cf/0d1fcc	6404155	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:42.482	2m 8s	3s	96.2%	62 MB	160.2 MB	326.6 MB	28.8 MB
5210	45/403bb8	6404156	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:43.482	2m 7s	1s	96.1%	112 MB	178.8 MB	299.6 MB	3.2 MB
5204	d4/be94bb	6404154	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 06:29:41.482	2m 9s	6s	96.7%	130.6 MB	241.1 MB	357.3 MB	54.6 MB
